reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
BRA,Brazil,DNK,Denmark,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12332551.0,2025,Export
BRA,Brazil,DOM,Dominican Rep.,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6828930.0,2025,Export
BRA,Brazil,DZA,Algeria,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16344.0,2025,Export
BRA,Brazil,ECU,Ecuador,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10309236.0,2025,Export
BRA,Brazil,EGY,Egypt,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",413648.0,2025,Export
BRA,Brazil,ESP,Spain,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3357990392.0,2025,Export
BRA,Brazil,EST,Estonia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",93158.0,2025,Export
BRA,Brazil,ETH,Ethiopia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",27497357.0,2025,Export
BRA,Brazil,FIN,Finland,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12086.0,2025,Export
BRA,Brazil,FJI,Fiji,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",49920.0,2025,Export
BRA,Brazil,FLK,Falkland Isds (Malvinas),energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",111664.0,2025,Export
BRA,Brazil,FRA,France,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",648216611.0,2025,Export
BRA,Brazil,GAB,Gabon,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",80780.0,2025,Export
BRA,Brazil,GBR,United Kingdom,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",354144154.0,2025,Export
BRA,Brazil,GHA,Ghana,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1877212.0,2025,Export
BRA,Brazil,GIB,Gibraltar,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",28214039.0,2025,Export
BRA,Brazil,GIN,Guinea,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",90434.0,2025,Export
BRA,Brazil,GMB,Gambia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",555841.0,2025,Export
BRA,Brazil,GNB,Guinea-Bissau,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",462004.0,2025,Export
BRA,Brazil,GNQ,Equatorial Guinea,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11067.0,2025,Export
