reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
TUR,Türkiye,LBN,Lebanon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14751526.0,2025,Export
TUR,Türkiye,LBN,Lebanon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14751526.0,2025,Export
TUR,Türkiye,LBR,Liberia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",68713064.0,2025,Export
TUR,Türkiye,LBR,Liberia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",68713064.0,2025,Export
TUR,Türkiye,LBR,Liberia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",57942667.0,2025,Export
TUR,Türkiye,LBR,Liberia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",57942667.0,2025,Export
TUR,Türkiye,LBY,Libya,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",264963097.0,2025,Export
TUR,Türkiye,LBY,Libya,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",264963097.0,2025,Export
TUR,Türkiye,LBY,Libya,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",185667787.0,2025,Export
TUR,Türkiye,LBY,Libya,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",185667787.0,2025,Export
TUR,Türkiye,LCA,Saint Lucia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1992100.0,2025,Export
TUR,Türkiye,LCA,Saint Lucia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1992100.0,2025,Export
TUR,Türkiye,LCA,Saint Lucia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",843720.0,2025,Export
TUR,Türkiye,LCA,Saint Lucia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",843720.0,2025,Export
TUR,Türkiye,LKA,Sri Lanka,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11553179.0,2025,Export
TUR,Türkiye,LKA,Sri Lanka,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11553179.0,2025,Export
TUR,Türkiye,LKA,Sri Lanka,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5391983.0,2025,Export
TUR,Türkiye,LKA,Sri Lanka,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5391983.0,2025,Export
TUR,Türkiye,LSO,Lesotho,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",91279.0,2025,Export
TUR,Türkiye,LSO,Lesotho,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",91279.0,2025,Export
