typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2958711.861","2958711.861","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"275665367.478","275665367.478","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2717230058.125","2717230058.125","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","74","BVT","Bouvet Island","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"28975.96","28975.96","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"102754041.438","102754041.438","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","800","UGA","Uganda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"35903151.964","35903151.964","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1602084.996","1602084.996","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"289796195.698","289796195.698","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"98169732.134","98169732.134","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","112","BLR","Belarus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"169473.938","169473.938","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","604","PER","Peru","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1032274395.382","1032274395.382","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","540","NCL","New Caledonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19187325.986","19187325.986","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"126177713.078","126177713.078","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"827599756.436","827599756.436","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"54928077.38","54928077.38","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16383236.381","16383236.381","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"35868225.623","35868225.623","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16210.135","16210.135","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","84","BLZ","Belize","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8522083.894","8522083.894","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","500","MSR","Montserrat","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"164260.381","164260.381","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6436161056.963","6436161056.963","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"541152701.093","541152701.093","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"59359259.813","59359259.813","0","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","116","KHM","Cambodia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"43305668.63","43305668.63","0","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","612","PCN","Pitcairn","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"1851.117","1851.117","0","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","372","IRL","Ireland","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"767327122.832","767327122.832","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","140","CAF","Central African Rep.","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"624098.161","624098.161","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","238","FLK","Falkland Isds (Malvinas)","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"211310.634","211310.634","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","414","KWT","Kuwait","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"134539837.268","134539837.268","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","328","GUY","Guyana","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39998552.618","39998552.618","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","524","NPL","Nepal","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"37267291.25","37267291.25","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","132","CPV","Cabo Verde","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1602084.996","1602084.996","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","490","S19","Other Asia, nes","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1440323761.595","1440323761.595","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","626","TLS","Timor-Leste","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15242.917","15242.917","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","320","GTM","Guatemala","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"424229515.846","424229515.846","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","90","SLB","Solomon Isds","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"104239.267","104239.267","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","192","CUB","Cuba","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"281797291.841","281797291.841","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","800","UGA","Uganda","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"35903151.964","35903151.964","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","398","KAZ","Kazakhstan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"115397611.16","115397611.16","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","408","PRK","Dem. People's Rep. of Korea","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"201678.305","201678.305","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","729","SDN","Sudan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"26916697.771","26916697.771","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","246","FIN","Finland","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"451024936.103","451024936.103","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","562","NER","Niger","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4147084.858","4147084.858","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","208","DNK","Denmark","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"484285831.743","484285831.743","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","678","STP","Sao Tome and Principe","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"44714.44","44714.44","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","400","JOR","Jordan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"75695371.316","75695371.316","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","516","NAM","Namibia","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9973148.886","9973148.886","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","84","BLZ","Belize","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8522083.894","8522083.894","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","300","GRC","Greece","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"113579735.899","113579735.899","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","70","BIH","Bosnia Herzegovina","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4577403.297","4577403.297","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","728","SSD","South Sudan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"271431.006","271431.006","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","764","THA","Thailand","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"827599756.436","827599756.436","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","74","BVT","Bouvet Island","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"28975.96","28975.96","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","740","SUR","Suriname","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23444594.697","23444594.697","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","760","SYR","Syria","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3974991.1","3974991.1","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"624098.161","624098.161","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"368980633.711","368980633.711","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"103282931.32","103282931.32","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","534","SXM","Sint Maarten","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5335335.414","5335335.414","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","729","SDN","Sudan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"26916697.771","26916697.771","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","234","FRO","Faroe Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4279048.136","4279048.136","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","332","HTI","Haiti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"47685541.429","47685541.429","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"75231589.317","75231589.317","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2834382567.441","2834382567.441","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"960538039.048","960538039.048","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","858","URY","Uruguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"117133619.227","117133619.227","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8449688.188","8449688.188","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","232","ERI","Eritrea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2159789.272","2159789.272","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","499","MNE","Montenegro","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2817194.5","2817194.5","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1990323314.395","1990323314.395","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"136654851.241","136654851.241","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","894","ZMB","Zambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"26690538.352","26690538.352","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"956362070.966","956362070.966","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16972025.66","16972025.66","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"275475.933","275475.933","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"215974914.918","215974914.918","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","740","SUR","Suriname","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23444594.697","23444594.697","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","776","TON","Tonga","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"389114.238","389114.238","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1173565344.461","1173565344.461","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","660","AIA","Anguilla","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1867317.114","1867317.114","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"48147148.456","48147148.456","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"388203215.689","388203215.689","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"104239.267","104239.267","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"35346149.735","35346149.735","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","792","TUR","Türkiye","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"823458245.939","823458245.939","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","600","PRY","Paraguay","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"24032507.321","24032507.321","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","196","CYP","Cyprus","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"48147148.456","48147148.456","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","795","TKM","Turkmenistan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8965110.197","8965110.197","4","false","true",
"C","A","20250101","2025","52","2025","124","CAN","Canada","X","Export","620","PRT","Portugal","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"400982351.666","400982351.666","4","false","true",
